Home Ownership,Years in current job,Tax Liens,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Credit Score,Annual Income,Number of Open Accounts,Years of Credit History,Current Credit Balance,Monthly Debt,Credit Default
Home Mortgage,10+ years,0.0,517594.0,0.0,0.0,0.0,debt consolidation,Short Term,336116.0,731.0,1114395.0407720725,10.0,18.9,335274.0,7508.0,1
Rent,4 years,0.0,606892.0,0.0,38.0,0.0,buy house,Short Term,200376.0,731.0,1151160.0033469088,10.0,12.6,165623.0,15819.0,1
Home Mortgage,5 years,0.0,879846.0,0.0,0.0,0.0,debt consolidation,Long Term,378598.0,740.0,1711805.0,16.0,28.6,637526.0,17831.0,1
Home Mortgage,3 years,0.0,1198076.0,0.0,43.0,0.0,home improvements,Long Term,560362.0,648.0,1211041.0,19.0,13.2,402496.0,24019.0,1
Home Mortgage,4 years,0.0,644710.0,0.0,0.0,0.0,debt consolidation,Long Term,487322.0,673.0,1128600.0,13.0,14.3,458793.0,19280.0,1
Rent,< 1 year,0.0,475618.0,0.0,0.0,0.0,take a trip,Short Term,167706.0,731.0,994065.896417938,10.0,10.1,67792.0,11659.0,0
Home Mortgage,< 1 year,0.0,811646.0,1.0,0.0,1.0,home improvements,Short Term,119328.0,729.0,1908550.0,10.0,17.0,621774.9999999999,22744.0,0
Own Home,5 years,0.0,475618.0,0.0,0.0,0.0,debt consolidation,Long Term,545160.0,715.0,1038939.0,14.0,9.4,684076.0,19653.0,1
Home Mortgage,8 years,1.0,866646.0,1.0,33.0,0.0,debt consolidation,Short Term,694452.0,721.0,1170590.0,9.0,19.2,615239.0,24897.0,0
Rent,10+ years,0.0,1509266.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,736.0,732545.0,11.0,31.2,707769.0,19596.0,1
Home Mortgage,< 1 year,0.0,750112.0,0.0,13.0,0.0,debt consolidation,Short Term,254694.0,7250.0,1313242.0,10.0,15.8,277913.0,16306.0,1
Rent,5 years,0.0,1283964.0,0.0,0.0,0.0,debt consolidation,Long Term,616308.0,739.0,1383884.0,6.0,17.0,36594.0,16009.0,0
Home Mortgage,10+ years,0.0,475618.0,0.0,58.0,0.0,debt consolidation,Short Term,179256.0,719.0,1161090.0,6.0,15.1,65892.0,31059.0,1
Home Mortgage,2 years,0.0,722788.0,0.0,23.0,0.0,business loan,Short Term,537086.0,690.0,1170590.0,15.0,28.0,493753.0,16009.0,1
Rent,< 1 year,0.0,297022.0,0.0,70.0,0.0,debt consolidation,Short Term,189002.0,664.0,533900.0,7.0,13.1,125172.0,4062.0,0
Rent,10+ years,0.0,475618.0,0.0,6.0,0.0,other,Short Term,174394.0,743.0,1788584.0,7.0,11.3,208449.0,18333.0,0
Home Mortgage,2 years,0.0,520102.0,0.0,0.0,0.0,home improvements,Short Term,111892.0,733.0,879377.0,13.0,13.8,123082.0,10977.0,0
Home Mortgage,6 years,0.0,475618.0,0.0,0.0,0.0,debt consolidation,Short Term,430716.0,751.0,1766924.0,19.0,15.7,418741.0,28860.0,0
Rent,4 years,0.0,453376.0,0.0,0.0,0.0,debt consolidation,Short Term,381238.0,727.0,1505104.0,12.0,17.0,60306.0,24082.0,0
Home Mortgage,6 years,0.0,682396.0,0.0,0.0,0.0,debt consolidation,Long Term,568392.0,712.0,1906916.0,19.0,18.1,474430.0,34007.0,0
Rent,8 years,0.0,650914.0,0.0,0.0,0.0,debt consolidation,Short Term,264110.0,744.0,665266.0,6.0,15.2,323798.0,8798.0,0
Rent,1 year,0.0,189794.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,726.0,571254.0,7.0,17.0,76057.0,6874.0,0
Own Home,10+ years,0.0,628980.0,0.0,0.0,0.0,debt consolidation,Long Term,309606.0,724.0,1654729.0,11.0,13.9,362881.0,18202.0,0
Own Home,1 year,0.0,306658.0,1.0,0.0,1.0,debt consolidation,Short Term,133012.0,733.0,529492.0,9.0,17.3,160493.0,15179.0,0
Rent,10+ years,0.0,213356.0,0.0,0.0,0.0,other,Short Term,112332.0,699.0,873050.0,7.0,17.2,175978.0,15787.0,0
Home Mortgage,9 years,0.0,711832.0,0.0,0.0,0.0,debt consolidation,Long Term,542630.0,731.0,1291046.0863210629,15.0,10.3,162298.0,23609.0,1
Rent,1 year,0.0,143066.0,0.0,0.0,0.0,debt consolidation,Long Term,244178.0,6690.0,694868.0,10.0,17.0,122075.0,4268.0,1
Own Home,2 years,0.0,205876.0,0.0,0.0,0.0,debt consolidation,Long Term,262680.0,689.0,1890500.0,10.0,22.0,160721.0,11170.0,0
Home Mortgage,10+ years,0.0,1063040.0,0.0,70.0,0.0,debt consolidation,Short Term,357346.0,731.0,1173465.4529519193,10.0,27.5,255227.0,7827.0,0
Rent,1 year,0.0,645986.0,0.0,32.0,0.0,debt consolidation,Short Term,440748.0,741.0,2474199.0,12.0,16.1,365978.0,34639.0,0
Rent,10+ years,0.0,266926.0,0.0,17.0,0.0,debt consolidation,Short Term,309606.0,729.0,1841499.0,10.0,22.5,146604.0,33147.0,0
Home Mortgage,1 year,0.0,475618.0,0.0,0.0,0.0,home improvements,Short Term,309606.0,749.0,2185646.0,19.0,23.3,135318.0,32785.0,0
Home Mortgage,5 years,0.0,475618.0,0.0,0.0,0.0,small business,Long Term,751454.0,737.0,1223771.0,9.0,24.0,208449.0,15348.0,1
Home Mortgage,5 years,0.0,279488.0,0.0,43.0,0.0,wedding,Short Term,111188.0,744.0,902652.0,9.0,20.8,167751.0,10719.0,0
Own Home,10+ years,0.0,649858.0,0.0,0.0,0.0,debt consolidation,Long Term,378290.0,686.0,741456.0,8.0,17.3,363128.0,16312.0,0
Rent,10+ years,0.0,491942.0,0.0,32.0,0.0,debt consolidation,Long Term,620180.0,691.0,1912920.0,12.0,26.5,404472.0,23593.0,1
Home Mortgage,6 years,0.0,918060.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,747.0,2078657.0,7.0,20.2,440838.0,15122.0,0
Rent,10+ years,0.0,183392.0,3.0,0.0,1.0,debt consolidation,Short Term,238568.0,731.0,1082962.3956350386,7.0,10.0,125913.00000000001,14674.0,0
Home Mortgage,4 years,0.0,623392.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,742.0,689510.0,11.0,29.5,369322.0,11147.0,0
Rent,2 years,0.0,1416228.0,0.0,0.0,0.0,debt consolidation,Short Term,162602.0,708.0,1170590.0,14.0,17.0,255626.0,7198.0,1
Home Mortgage,3 years,0.0,433466.0,0.0,11.0,0.0,other,Short Term,622292.0,731.0,1772897.999004386,9.0,30.4,361627.0,32470.0,1
Own Home,3 years,0.0,185284.0,0.0,0.0,0.0,debt consolidation,Short Term,80960.0,726.0,679763.0,8.0,17.0,40166.0,10044.0,1
Home Mortgage,10+ years,0.0,1122616.0,0.0,28.0,0.0,debt consolidation,Long Term,454300.0,731.0,1367935.533788045,6.0,17.0,585598.9999999999,15133.0,1
Rent,< 1 year,0.0,343068.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,725.0,1170590.0,15.0,11.0,188442.0,8962.0,0
Rent,10+ years,0.0,152306.0,0.0,56.0,0.0,debt consolidation,Short Term,375122.0,702.0,1333990.0,10.0,15.0,107863.0,26791.0,0
Have Mortgage,10+ years,0.0,901098.0,0.0,0.0,0.0,take a trip,Long Term,466158.0,731.0,1709667.4779888466,9.0,12.5,650598.0,32065.0,1
Rent,< 1 year,0.0,581680.0,0.0,0.0,0.0,debt consolidation,Short Term,412302.0,731.0,1242244.3724803114,9.0,17.0,341620.0,14315.0,0
Own Home,3 years,0.0,228580.0,0.0,0.0,0.0,other,Short Term,189134.0,713.0,875102.0,9.0,10.5,127718.0,4492.0,1
Home Mortgage,3 years,0.0,265760.0,0.0,32.0,0.0,debt consolidation,Short Term,313698.0,722.0,1599173.0,12.0,23.1,216676.0,6170.0,1
Own Home,10+ years,0.0,294382.0,0.0,0.0,0.0,debt consolidation,Short Term,237204.0,709.0,1517416.0,10.0,17.1,216106.0,5994.0,0
Home Mortgage,3 years,0.0,775874.0,0.0,46.0,0.0,debt consolidation,Short Term,309606.0,747.0,1629250.0,11.0,15.0,462346.0,30956.0,0
Rent,< 1 year,0.0,244442.0,0.0,45.0,0.0,debt consolidation,Short Term,152680.0,731.0,1175002.387035437,7.0,22.4,163381.0,12263.0,1
Home Mortgage,7 years,0.0,237094.0,1.0,0.0,1.0,debt consolidation,Short Term,108306.0,725.0,561165.0,9.0,20.3,126749.0,4620.0,0
Rent,10+ years,0.0,441760.0,0.0,18.0,0.0,debt consolidation,Long Term,280016.0,728.0,2250949.0,11.0,17.0,101099.0,25511.0,1
Own Home,3 years,0.0,182094.0,0.0,25.0,0.0,renewable energy,Short Term,309606.0,731.0,1129593.2498539777,14.0,27.9,49533.0,9878.0,1
Home Mortgage,6 years,0.0,907720.0,0.0,0.0,0.0,debt consolidation,Short Term,387992.0,731.0,1396339.932281019,19.0,16.2,514273.0,18393.0,0
Rent,2 years,0.0,346082.0,2.0,44.0,0.0,other,Short Term,134838.0,693.0,1261562.0,14.0,20.9,88179.0,14087.0,0
Rent,2 years,0.0,954162.0,0.0,0.0,0.0,debt consolidation,Short Term,346478.0,749.0,926535.0,11.0,15.7,66747.0,14207.0,0
Rent,< 1 year,0.0,436370.0,0.0,0.0,0.0,debt consolidation,Long Term,350988.0,731.0,1290971.8232150166,10.0,15.4,257792.0,19138.0,0
Home Mortgage,10+ years,0.0,283954.0,0.0,24.0,0.0,debt consolidation,Short Term,131142.0,7220.0,1415747.0,11.0,25.0,160873.0,21708.0,1
Home Mortgage,4 years,0.0,834438.0,0.0,53.0,0.0,debt consolidation,Long Term,347094.0,731.0,1055659.5622165352,11.0,17.9,101612.0,10106.0,0
Rent,2 years,0.0,348524.0,1.0,8.0,1.0,debt consolidation,Short Term,309606.0,721.0,2045692.0,16.0,18.3,128516.0,27276.0,0
Rent,1 year,0.0,437954.0,0.0,0.0,0.0,debt consolidation,Long Term,449108.0,668.0,1532065.0,6.0,15.5,288591.0,11554.0,1
Home Mortgage,8 years,0.0,1232616.0,0.0,0.0,0.0,debt consolidation,Long Term,308946.0,745.0,1334123.0,7.0,18.0,530138.0,14119.0,0
Rent,4 years,0.0,579018.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,747.0,862619.0,10.0,15.1,316046.0,13938.0,0
Home Mortgage,10+ years,0.0,1200144.0,0.0,32.0,0.0,other,Long Term,141526.0,6930.0,1516048.0,18.0,31.2,650921.0,29714.0,1
Rent,2 years,0.0,475618.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,722.0,819603.0,10.0,11.600000000000001,87172.0,7445.0,0
Rent,2 years,0.0,452848.0,0.0,0.0,0.0,other,Short Term,203588.0,720.0,528789.0,8.0,17.0,192033.0,8240.0,1
Rent,5 years,0.0,275704.0,0.0,46.0,0.0,debt consolidation,Short Term,333762.0,731.0,1172477.9549018703,9.0,9.7,154546.0,18448.0,1
Home Mortgage,10+ years,0.0,245564.0,0.0,0.0,0.0,other,Short Term,196372.0,750.0,1747069.0,6.0,21.6,138909.0,23149.0,0
Rent,5 years,0.0,401038.0,0.0,61.0,0.0,debt consolidation,Short Term,178310.0,716.0,1308929.0,11.0,14.8,231344.0,20288.0,0
Home Mortgage,3 years,0.0,592680.0,0.0,9.0,0.0,debt consolidation,Short Term,309606.0,744.0,2778750.0,7.0,13.2,177612.0,14588.0,0
Rent,3 years,0.0,475618.0,1.0,64.0,0.0,other,Short Term,309606.0,681.0,750348.0,8.0,11.9,208449.0,12318.0,0
Home Mortgage,10+ years,0.0,909348.0,0.0,48.0,0.0,debt consolidation,Short Term,342782.0,728.0,1165536.0,15.0,23.4,125647.0,30595.0,0
Rent,10+ years,0.0,475618.0,0.0,0.0,0.0,debt consolidation,Short Term,208912.0,731.0,1101194.3959711816,10.0,15.0,209304.0,11395.0,0
Home Mortgage,1 year,0.0,276826.0,0.0,0.0,0.0,debt consolidation,Short Term,219736.0,722.0,1233518.0,10.0,12.3,148238.0,21175.0,0
Rent,4 years,0.0,468996.0,0.0,0.0,0.0,debt consolidation,Short Term,107580.0,748.0,650370.0,10.0,17.0,132050.0,5582.0,1
Rent,2 years,0.0,1142570.0,0.0,0.0,0.0,medical bills,Long Term,309606.0,713.0,1776462.0,14.0,23.0,235828.0,11902.0,0
Rent,1 year,0.0,593934.0,0.0,32.0,0.0,debt consolidation,Short Term,355740.0,695.0,768056.0,10.0,19.0,186713.0,17665.0,0
Home Mortgage,10+ years,0.0,475618.0,0.0,0.0,0.0,debt consolidation,Long Term,615692.0,736.0,1170590.0,10.0,23.0,208449.0,16009.0,0
Rent,5 years,0.0,357500.0,0.0,0.0,0.0,debt consolidation,Short Term,254298.0,671.0,579234.0,10.0,13.6,198835.0,4923.0,1
Rent,5 years,0.0,217580.0,0.0,0.0,0.0,debt consolidation,Short Term,76868.0,739.0,1327739.0,10.0,16.9,140733.0,16009.0,0
Rent,10+ years,0.0,395340.0,0.0,12.0,0.0,debt consolidation,Short Term,309606.0,744.0,1162325.0,10.0,15.2,151259.0,13851.0,0
Rent,4 years,0.0,216590.0,0.0,13.0,0.0,debt consolidation,Short Term,221034.0,740.0,1170590.0,8.0,20.9,177897.0,12574.0,0
Own Home,4 years,0.0,181610.0,0.0,47.0,0.0,medical bills,Short Term,297550.0,704.0,776112.0,10.0,12.6,208449.0,16009.0,0
Home Mortgage,10+ years,0.0,504548.0,0.0,37.0,0.0,debt consolidation,Short Term,484330.0,651.0,1330931.0,8.0,27.8,243143.0,6976.0,0
Home Mortgage,8 years,0.0,598026.0,0.0,0.0,0.0,debt consolidation,Short Term,330836.0,731.0,853138.0,14.0,15.6,255132.0,18911.0,0
Home Mortgage,5 years,0.0,191378.0,0.0,30.0,0.0,home improvements,Short Term,155584.0,722.0,785688.0,7.0,19.4,37677.0,12112.0,0
Home Mortgage,10+ years,0.0,475618.0,0.0,26.0,0.0,home improvements,Short Term,424644.0,747.0,1216228.0,15.0,17.0,693348.0,18649.0,1
Home Mortgage,3 years,0.0,318494.0,1.0,41.0,1.0,medical bills,Short Term,116908.0,723.0,785232.0,8.0,31.6,106172.0,14723.0,1
Rent,1 year,0.0,456698.0,2.0,0.0,2.0,debt consolidation,Long Term,316426.0,659.0,1613062.0,10.0,21.5,242573.0,15190.0,1
Home Mortgage,7 years,0.0,287122.0,0.0,0.0,0.0,debt consolidation,Short Term,295944.0,708.0,948784.0,7.0,14.4,220932.0,16359.0,0
Home Mortgage,10+ years,0.0,451066.0,1.0,0.0,1.0,debt consolidation,Long Term,473418.0,721.0,928872.0,9.0,17.0,135185.0,12385.0,1
Home Mortgage,4 years,0.0,650496.0,0.0,0.0,0.0,debt consolidation,Short Term,782716.0,703.0,2510755.0,8.0,20.8,448305.0,36406.0,0
Home Mortgage,10+ years,0.0,475618.0,0.0,6.0,0.0,debt consolidation,Long Term,265078.0,698.0,1844292.0,13.0,19.7,208449.0,12833.0,0
Home Mortgage,10+ years,0.0,475618.0,0.0,0.0,0.0,debt consolidation,Long Term,787644.0,731.0,1438857.568948295,16.0,22.6,208449.0,23698.0,1
Home Mortgage,3 years,0.0,289762.0,0.0,71.0,0.0,debt consolidation,Long Term,214588.0,731.0,1006028.41139554,19.0,10.1,135375.0,10842.0,0
Rent,2 years,0.0,180290.0,0.0,0.0,0.0,other,Short Term,110000.0,722.0,949905.0,12.0,17.0,142006.0,11795.0,1
Rent,1 year,0.0,299992.0,0.0,0.0,0.0,debt consolidation,Short Term,185064.0,731.0,1139844.558760417,10.0,17.0,240692.0,11599.0,1
Rent,2 years,0.0,229416.0,0.0,0.0,0.0,debt consolidation,Short Term,139304.0,7310.0,600571.0,10.0,17.0,90744.0,11161.0,1
Rent,9 years,0.0,180158.0,0.0,46.0,0.0,other,Short Term,208318.0,734.0,1011408.0,11.0,18.5,105165.0,18374.0,0
Home Mortgage,10+ years,0.0,209880.0,1.0,0.0,1.0,debt consolidation,Short Term,309606.0,731.0,1029484.9715145507,11.0,15.9,58178.0,10742.0,1
Rent,4 years,0.0,555764.0,0.0,26.0,0.0,debt consolidation,Long Term,281116.0,731.0,1053482.5255674364,10.0,13.3,305748.0,7948.0,1
Rent,< 1 year,0.0,288684.0,1.0,30.0,0.0,debt consolidation,Short Term,264638.0,7310.0,761824.0,13.0,12.0,68324.0,10539.0,1
Home Mortgage,5 years,0.0,345884.0,1.0,0.0,1.0,debt consolidation,Long Term,216282.0,658.0,1018001.0,11.0,18.9,185801.0,7491.0,0
Rent,10+ years,0.0,1654026.0,0.0,0.0,0.0,debt consolidation,Long Term,549780.0,728.0,2066364.0,11.0,17.7,208449.0,21869.0,1
Home Mortgage,10+ years,1.0,525998.0,2.0,0.0,1.0,debt consolidation,Short Term,343684.0,745.0,1391370.0,8.0,18.9,309814.0,14146.0,0
Home Mortgage,3 years,0.0,194524.0,0.0,0.0,0.0,debt consolidation,Short Term,166408.0,740.0,858610.0,10.0,15.4,139270.0,11756.0,0
Rent,9 years,0.0,124300.0,0.0,26.0,0.0,buy house,Long Term,261646.0,666.0,1299334.0,6.0,30.1,101118.0,11369.0,1
Home Mortgage,5 years,0.0,723844.0,0.0,23.0,0.0,medical bills,Long Term,404668.0,708.0,1673672.0,14.0,14.8,187549.0,18968.0,0
Rent,3 years,0.0,423654.0,0.0,0.0,0.0,debt consolidation,Short Term,183590.0,739.0,1170590.0,10.0,16.3,182951.0,8511.0,1
Own Home,9 years,0.0,1197482.0,0.0,0.0,0.0,debt consolidation,Long Term,608630.0,611.0,1256128.0,9.0,18.1,698079.0,14445.0,1
Rent,3 years,0.0,109890.0,0.0,0.0,0.0,business loan,Short Term,93676.0,6990.0,595118.0,9.0,19.2,45942.0,4711.0,1
Rent,6 years,0.0,209132.0,0.0,0.0,0.0,debt consolidation,Short Term,140228.0,741.0,558942.0,10.0,14.1,116850.0,16009.0,0
Home Mortgage,10+ years,0.0,747406.0,0.0,22.0,0.0,debt consolidation,Short Term,667722.0,7300.0,2210574.0,14.0,24.2,310479.0,38501.0,1
Rent,1 year,0.0,174218.0,0.0,17.0,0.0,debt consolidation,Short Term,177144.0,6750.0,705394.0,8.0,17.0,72523.00000000003,19222.0,1
Home Mortgage,10+ years,0.0,383108.0,1.0,38.0,1.0,debt consolidation,Long Term,380644.0,731.0,921772.1992850723,6.0,11.0,174363.0,5576.0,1
Rent,5 years,0.0,125268.0,0.0,0.0,0.0,debt consolidation,Short Term,153758.0,705.0,1327872.0,10.0,17.0,86222.0,4504.0,1
Own Home,8 years,0.0,491678.0,0.0,0.0,0.0,other,Short Term,386386.0,731.0,1073938.9182368421,7.0,18.0,190665.0,9045.0,1
Own Home,3 years,0.0,269566.0,0.0,0.0,0.0,debt consolidation,Short Term,179718.0,745.0,1028242.0,6.0,17.0,120136.99999999999,8740.0,0
Rent,10+ years,0.0,1523324.0,0.0,0.0,0.0,debt consolidation,Short Term,465190.0,731.0,1602595.2619379796,10.0,17.2,657799.0,24607.0,0
Rent,10+ years,0.0,270754.0,0.0,0.0,0.0,medical bills,Short Term,309606.0,747.0,1170590.0,10.0,24.3,208449.0,16009.0,0
Rent,2 years,0.0,979352.0,0.0,0.0,0.0,debt consolidation,Short Term,398332.0,721.0,1100860.0,17.0,11.7,378081.0,16696.0,0
Home Mortgage,10+ years,0.0,313720.0,0.0,0.0,0.0,debt consolidation,Long Term,649638.0,685.0,1170590.0,14.0,19.2,147934.0,27429.0,0
Rent,8 years,0.0,385836.0,1.0,0.0,0.0,debt consolidation,Short Term,125840.0,719.0,776264.0,13.0,13.6,93309.0,7180.0,0
Rent,10+ years,0.0,475618.0,1.0,32.0,1.0,debt consolidation,Short Term,153010.0,739.0,1138632.0,6.0,13.0,208449.0,10248.0,0
Home Mortgage,10+ years,0.0,148390.0,0.0,7.0,0.0,debt consolidation,Long Term,221298.0,723.0,1146726.0,6.0,21.6,75088.0,6250.0,1
Home Mortgage,10+ years,0.0,143616.0,1.0,0.0,1.0,debt consolidation,Long Term,528880.0,731.0,1249881.915652346,7.0,29.1,99218.0,13910.0,0
Rent,6 years,0.0,475618.0,0.0,32.0,0.0,other,Short Term,309606.0,748.0,1077471.0,11.0,12.0,208449.0,15803.0,0
Home Mortgage,8 years,0.0,472560.0,0.0,0.0,0.0,debt consolidation,Long Term,326480.0,719.0,1033828.0,7.0,10.8,308940.0,7297.0,0
Rent,5 years,0.0,556974.0,0.0,72.0,0.0,debt consolidation,Short Term,200640.0,666.0,763895.0,8.0,17.2,224637.0,20307.0,0
Home Mortgage,10+ years,0.0,335390.0,1.0,0.0,1.0,debt consolidation,Short Term,255992.0,738.0,845861.0,7.0,28.3,208449.0,16009.0,0
Rent,< 1 year,0.0,227084.0,0.0,38.0,0.0,debt consolidation,Short Term,155958.0,728.0,865868.0,17.0,17.0,123956.0,13565.0,0
Own Home,8 years,0.0,182270.0,0.0,0.0,0.0,debt consolidation,Long Term,404756.0,671.0,873905.0,8.0,18.0,83429.00000000003,15730.0,0
Rent,3 years,0.0,687742.0,0.0,0.0,0.0,debt consolidation,Short Term,472032.0,742.0,1261809.0,15.0,13.4,465671.0,35541.0,1
Rent,2 years,0.0,725010.0,0.0,0.0,0.0,other,Short Term,309606.0,731.0,1438734.0886430508,6.0,28.5,560405.0,13463.0,0
Rent,10+ years,0.0,591118.0,0.0,28.0,0.0,home improvements,Long Term,328328.0,731.0,1557967.8605513698,12.0,24.7,345116.0,25434.0,0
Rent,10+ years,0.0,194656.0,1.0,49.0,1.0,debt consolidation,Short Term,353650.0,729.0,916294.0,9.0,17.0,85405.0,19777.0,1
Home Mortgage,10+ years,0.0,767360.0,0.0,0.0,0.0,debt consolidation,Long Term,725054.0,713.0,1424012.0,12.0,15.6,440705.0,16851.0,1
Rent,2 years,0.0,784234.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,751.0,1512096.0,9.0,30.300000000000004,150366.0,12853.0,0
Rent,6 years,0.0,637230.0,0.0,0.0,0.0,other,Short Term,309606.0,732.0,1208457.0,7.0,13.8,220685.0,10876.0,0
Home Mortgage,9 years,0.0,248996.0,0.0,15.0,0.0,debt consolidation,Short Term,429484.0,725.0,1455856.0,10.0,19.2,99769.0,24386.0,0
Home Mortgage,4 years,0.0,802516.0,0.0,0.0,0.0,home improvements,Short Term,246510.0,724.0,1374099.0,10.0,17.5,379810.0,25237.0,0
Rent,5 years,0.0,124410.0,0.0,33.0,0.0,other,Long Term,536690.0,692.0,1297814.0,7.0,14.5,57057.0,13195.0,1
Home Mortgage,10+ years,0.0,645062.0,0.0,45.0,0.0,debt consolidation,Short Term,188430.0,731.0,1653043.312454343,14.0,30.5,518662.0,23506.0,0
Home Mortgage,10+ years,0.0,575410.0,0.0,0.0,0.0,debt consolidation,Short Term,301620.0,704.0,986157.0,13.0,12.3,275310.0,16436.0,0
Home Mortgage,10+ years,0.0,227546.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,700.0,1000654.0,10.0,22.7,187093.0,19096.0,0
Home Mortgage,10+ years,0.0,475618.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,742.0,1170590.0,7.0,18.9,601578.0,16009.0,0
Rent,2 years,0.0,822558.0,0.0,32.0,0.0,debt consolidation,Short Term,443564.0,739.0,2011169.0,17.0,12.2,358758.0,23128.0,0
Home Mortgage,4 years,0.0,475618.0,0.0,0.0,0.0,debt consolidation,Short Term,625240.0,742.0,1793277.0,10.0,15.1,501923.0,30037.0,1
Own Home,2 years,0.0,417296.0,0.0,29.0,0.0,other,Short Term,309606.0,722.0,844493.0,10.0,12.8,284354.0,18367.0,0
Rent,10+ years,0.0,1221880.0,0.0,0.0,0.0,debt consolidation,Short Term,155122.0,745.0,1607647.0,11.0,16.4,616265.0,30010.0,0
Rent,10+ years,0.0,475618.0,0.0,0.0,0.0,small business,Short Term,309606.0,750.0,1170590.0,10.0,15.4,34770.0,6926.0,0
Rent,7 years,0.0,666996.0,0.0,0.0,0.0,debt consolidation,Short Term,256212.0,731.0,942872.3786897612,16.0,10.2,202198.0,6409.0,1
Home Mortgage,10+ years,0.0,475618.0,0.0,0.0,0.0,debt consolidation,Short Term,429396.0,751.0,1170590.0,10.0,17.0,342741.0,29235.0,0
Home Mortgage,10+ years,0.0,475618.0,2.0,32.0,2.0,debt consolidation,Short Term,198506.0,717.0,2476175.0,7.0,19.7,54700.99999999997,16009.0,0
Home Mortgage,9 years,0.0,145838.0,0.0,32.0,0.0,home improvements,Long Term,217008.0,731.0,939380.0721782316,10.0,13.2,208449.0,4649.0,1
Own Home,10+ years,0.0,506858.0,1.0,0.0,1.0,debt consolidation,Short Term,396594.0,7400.0,1046577.0,10.0,20.2,202673.0,13431.0,1
Home Mortgage,5 years,0.0,314380.0,0.0,0.0,0.0,debt consolidation,Short Term,168476.0,731.0,1179971.3800615624,10.0,26.9,61351.0,12474.0,0
Home Mortgage,1 year,0.0,315722.0,0.0,0.0,0.0,debt consolidation,Short Term,213532.0,718.0,768360.0,6.0,11.0,179417.0,4604.0,0
Home Mortgage,4 years,0.0,475618.0,0.0,25.0,0.0,other,Short Term,309606.0,736.0,1163370.0,10.0,15.0,208449.0,16009.0,1
Rent,6 years,0.0,505010.0,0.0,12.0,0.0,debt consolidation,Long Term,218680.0,731.0,1230980.8874389457,16.0,17.2,289598.0,14799.0,1
Home Mortgage,10+ years,0.0,929236.0,0.0,48.0,0.0,debt consolidation,Short Term,614702.0,746.0,2692338.0,11.0,27.8,211071.0,26475.0,0
Rent,10+ years,0.0,614042.0,0.0,0.0,0.0,home improvements,Short Term,309606.0,751.0,1170590.0,10.0,13.5,72124.0,16009.0,0
Rent,6 years,0.0,154594.0,0.0,0.0,0.0,debt consolidation,Short Term,353232.0,656.0,1010534.0,6.0,17.0,56867.0,12800.0,1
Rent,7 years,0.0,149072.0,0.0,53.0,0.0,debt consolidation,Short Term,175406.0,731.0,1036497.8980456747,6.0,17.6,117667.0,8994.0,0
Home Mortgage,7 years,0.0,905036.0,0.0,0.0,0.0,other,Short Term,309606.0,750.0,1405335.0,6.0,13.5,208449.0,7530.0,0
Own Home,1 year,0.0,832194.0,0.0,0.0,0.0,debt consolidation,Short Term,274670.0,747.0,1204619.0,8.0,9.9,315514.0,29413.0,0
Rent,10+ years,0.0,377652.0,0.0,19.0,0.0,debt consolidation,Short Term,380798.0,684.0,1170590.0,6.0,31.6,274284.0,16009.0,0
Home Mortgage,3 years,0.0,718608.0,0.0,0.0,0.0,debt consolidation,Short Term,392194.0,699.0,1608901.0,11.0,22.4,454290.0,23691.0,0
Rent,3 years,0.0,455730.0,0.0,0.0,0.0,other,Long Term,394218.0,636.0,851162.0,8.0,17.0,220020.0,25109.0,1
Rent,4 years,0.0,229746.0,1.0,43.0,1.0,debt consolidation,Short Term,350240.0,733.0,2022835.0,10.0,26.8,136705.0,9018.0,0
Home Mortgage,4 years,0.0,453442.0,1.0,6.0,1.0,debt consolidation,Short Term,309606.0,741.0,960089.0,12.0,14.3,41515.0,16009.0,0
Home Mortgage,10+ years,0.0,1391720.0,0.0,0.0,0.0,debt consolidation,Short Term,750992.0,738.0,1778951.0,10.0,22.4,652650.0,17938.0,0
Home Mortgage,10+ years,0.0,317922.0,0.0,0.0,0.0,debt consolidation,Short Term,193248.0,724.0,1726492.0,11.0,18.3,261383.0,16009.0,1
Home Mortgage,10+ years,0.0,999218.0,0.0,0.0,0.0,buy a car,Short Term,309606.0,731.0,1139147.3143350643,9.0,28.9,208449.0,6509.0,0
Home Mortgage,10+ years,0.0,461978.0,0.0,57.0,0.0,home improvements,Short Term,218064.0,743.0,663100.0,8.0,17.7,234992.0,7847.0,0
