Home Ownership,Years in current job,Tax Liens,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Credit Score,Annual Income,Number of Open Accounts,Years of Credit History,Current Credit Balance,Monthly Debt,Credit Default
Home Mortgage,5 years,0.0,959442.0,0.0,0.0,0.0,debt consolidation,Short Term,307010.0,737.0,719682.0,10.0,17.0,315704.0,10915.0,0
Home Mortgage,10+ years,0.0,152460.0,0.0,9.0,0.0,debt consolidation,Short Term,348172.0,688.0,1578596.0,9.0,17.4,70433.0,6262.0,0
Home Mortgage,10+ years,0.0,1437612.0,0.0,0.0,0.0,debt consolidation,Short Term,605836.0,746.0,1950863.0,10.0,14.0,208449.0,39505.0,0
Home Mortgage,10+ years,0.0,775962.0,0.0,0.0,0.0,debt consolidation,Long Term,387992.0,731.0,1305824.2567727263,9.0,29.4,373274.0,13404.0,1
Own Home,9 years,0.0,898414.0,0.0,14.0,0.0,debt consolidation,Short Term,432586.0,7400.0,832314.0,7.0,23.7,267691.0,20184.0,1
Rent,10+ years,0.0,704220.0,0.0,0.0,0.0,debt consolidation,Short Term,405152.0,718.0,1321849.0,12.0,21.8,574123.0,23573.0,1
Rent,10+ years,0.0,687434.0,0.0,27.0,0.0,debt consolidation,Long Term,506814.0,706.0,1712736.0,8.0,27.9,448837.0,25120.0,0
Rent,4 years,0.0,641366.0,0.0,0.0,0.0,debt consolidation,Short Term,142824.0,731.0,1083643.8400253505,12.0,9.9,180025.0,13714.0,0
Home Mortgage,1 year,0.0,370964.0,0.0,68.0,0.0,debt consolidation,Short Term,309606.0,745.0,1917860.0,7.0,22.7,91314.0,12482.0,0
Rent,2 years,0.0,475618.0,0.0,0.0,0.0,business loan,Short Term,186846.0,649.0,639255.0,6.0,11.8,62320.0,16009.0,0
Home Mortgage,3 years,0.0,1193346.0,0.0,0.0,0.0,debt consolidation,Long Term,534380.0,736.0,1499936.0,11.0,18.2,732773.0,34998.0,0
Home Mortgage,1 year,0.0,127490.0,0.0,32.0,0.0,debt consolidation,Long Term,431992.0,665.0,1585607.0,7.0,12.0,55917.0,29995.0,0
Home Mortgage,6 years,0.0,475618.0,0.0,25.0,0.0,debt consolidation,Short Term,144606.0,728.0,1575613.0,10.0,22.8,208449.0,12513.0,0
Rent,7 years,0.0,542542.0,0.0,45.0,0.0,debt consolidation,Long Term,421784.0,649.0,843885.0,13.0,18.0,260984.0,9353.0,0
Home Mortgage,4 years,0.0,496122.0,0.0,0.0,0.0,debt consolidation,Short Term,195932.0,720.0,752096.0,15.0,10.100000000000001,347054.0,10905.0,0
Rent,1 year,0.0,338184.0,0.0,0.0,0.0,debt consolidation,Short Term,200090.0,747.0,1344098.0,7.0,14.7,161804.0,14449.0,0
Home Mortgage,10+ years,0.0,475618.0,0.0,41.0,0.0,home improvements,Short Term,769384.0,731.0,1252686.815718801,13.0,22.8,208449.0,16009.0,0
Own Home,1 year,0.0,433598.0,0.0,0.0,0.0,debt consolidation,Short Term,184558.0,685.0,1170590.0,11.0,17.0,103740.0,10626.0,0
Home Mortgage,2 years,0.0,487608.0,0.0,32.0,0.0,debt consolidation,Short Term,219648.0,731.0,1314616.7162153623,15.0,20.1,244663.0,19728.0,0
Rent,9 years,0.0,1207096.0,0.0,0.0,0.0,debt consolidation,Long Term,786478.0,675.0,1746594.0,10.0,13.9,710980.0,29255.0,0
Own Home,< 1 year,0.0,475618.0,0.0,0.0,0.0,debt consolidation,Short Term,128986.0,747.0,1142622.0,10.0,11.399999999999999,208449.0,16473.0,1
Home Mortgage,2 years,0.0,578204.0,0.0,0.0,0.0,debt consolidation,Short Term,379588.0,740.0,655652.0,10.0,21.0,341069.0,16282.0,0
Home Mortgage,8 years,0.0,319110.0,1.0,0.0,1.0,debt consolidation,Short Term,240350.0,731.0,1140771.079253235,17.0,18.1,216885.0,13455.0,0
Home Mortgage,10+ years,0.0,619124.0,0.0,0.0,0.0,small business,Long Term,761530.0,655.0,1879100.0,10.0,30.0,208449.0,16009.0,1
Home Mortgage,8 years,0.0,326678.0,1.0,48.0,0.0,home improvements,Short Term,217690.0,721.0,1034037.0,9.0,31.9,152646.0,27057.0,0
Rent,6 years,0.0,843876.0,0.0,0.0,0.0,debt consolidation,Short Term,322014.0,747.0,927010.0,9.0,12.1,292258.0,9811.0,1
Own Home,10+ years,0.0,475618.0,1.0,0.0,1.0,debt consolidation,Long Term,78782.0,731.0,868594.0587699867,10.0,12.0,45315.00000000003,4517.0,1
Home Mortgage,10+ years,0.0,1550032.0,0.0,0.0,0.0,debt consolidation,Short Term,332354.0,746.0,1170590.0,16.0,23.4,326629.0,23931.0,0
Home Mortgage,10+ years,0.0,656216.0,0.0,52.0,0.0,debt consolidation,Long Term,220066.0,731.0,1092982.8830843137,8.0,18.3,321898.0,8720.0,1
Rent,4 years,0.0,218020.0,1.0,0.0,1.0,debt consolidation,Short Term,97526.0,731.0,1214869.3682786424,6.0,19.6,62130.0,16009.0,0
Rent,5 years,0.0,831996.0,0.0,15.0,0.0,other,Short Term,447216.0,722.0,1004207.0,14.0,12.4,262276.0,17490.0,0
Home Mortgage,4 years,0.0,475618.0,0.0,24.0,0.0,debt consolidation,Long Term,328020.0,724.0,2738470.0,10.0,18.4,37297.00000000003,25103.0,0
Home Mortgage,10+ years,0.0,245036.0,0.0,0.0,0.0,home improvements,Short Term,309606.0,736.0,721012.0,9.0,30.4,191710.0,8592.0,1
Home Mortgage,10+ years,0.0,365948.0,0.0,37.0,0.0,debt consolidation,Short Term,538780.0,731.0,1153366.0967934756,6.0,12.5,156446.0,15064.0,0
Home Mortgage,4 years,0.0,352550.0,0.0,0.0,0.0,debt consolidation,Long Term,255090.0,647.0,815233.0,7.0,10.4,128782.0,6998.0,1
Home Mortgage,7 years,0.0,475618.0,0.0,21.0,0.0,debt consolidation,Short Term,343244.0,731.0,1268204.9742798852,13.0,22.5,129123.99999999999,17647.0,0
Home Mortgage,< 1 year,0.0,829950.0,0.0,0.0,0.0,debt consolidation,Short Term,762608.0,723.0,1170590.0,13.0,26.7,604257.0,16009.0,0
Rent,7 years,0.0,358732.0,0.0,0.0,0.0,business loan,Short Term,358996.0,703.0,943825.0,10.0,9.5,179075.0,12191.0,1
Rent,7 years,0.0,436656.0,0.0,32.0,0.0,debt consolidation,Short Term,347952.0,731.0,1388062.8609685244,15.0,12.4,306584.0,25308.0,1
Rent,6 years,0.0,292798.0,0.0,0.0,0.0,other,Long Term,215688.0,731.0,969823.5587848348,10.0,10.5,208449.0,7842.0,1
Rent,1 year,0.0,558668.0,0.0,15.0,0.0,debt consolidation,Short Term,362252.0,736.0,1322153.0,10.0,13.2,128345.0,16009.0,0
Home Mortgage,1 year,0.0,511302.0,0.0,6.0,0.0,debt consolidation,Long Term,572880.0,731.0,1315106.856879258,10.0,24.6,205333.0,17613.0,1
Rent,6 years,0.0,403062.0,1.0,15.0,1.0,debt consolidation,Short Term,176330.0,714.0,799520.0,14.0,22.4,155610.0,16057.0,0
Home Mortgage,9 years,0.0,649858.0,0.0,0.0,0.0,business loan,Long Term,317064.0,731.0,1262023.8613779827,9.0,17.0,423168.0,15770.0,0
Rent,3 years,0.0,697312.0,0.0,0.0,0.0,debt consolidation,Short Term,262812.0,748.0,1115965.0,15.0,28.1,115615.0,28085.0,0
Rent,< 1 year,0.0,471812.0,0.0,0.0,0.0,debt consolidation,Short Term,600600.0,739.0,1667250.0,14.0,16.9,204554.0,32372.0,0
Home Mortgage,10+ years,0.0,863104.0,0.0,27.0,0.0,debt consolidation,Short Term,678326.0,6560.0,1748247.0,15.0,16.0,308598.0,32197.0,1
Rent,10+ years,0.0,721886.0,0.0,0.0,0.0,debt consolidation,Short Term,172414.0,728.0,744496.0,9.0,19.4,162089.0,8500.0,0
Home Mortgage,5 years,0.0,325226.0,0.0,22.0,0.0,debt consolidation,Long Term,629024.0,6690.0,1862000.0,12.0,10.0,112347.0,26223.0,1
Rent,< 1 year,0.0,294822.0,0.0,26.0,0.0,debt consolidation,Short Term,337656.0,731.0,1212910.5230209723,7.0,23.4,221008.0,12928.0,0
Rent,3 years,0.0,712624.0,0.0,0.0,0.0,debt consolidation,Short Term,322740.0,749.0,1170590.0,10.0,15.4,349562.0,19407.0,0
Home Mortgage,3 years,0.0,952336.0,0.0,0.0,0.0,home improvements,Short Term,259468.0,731.0,1025616.2847485759,15.0,16.7,162032.0,9181.0,0
Rent,3 years,0.0,291104.0,0.0,39.0,0.0,debt consolidation,Short Term,165066.0,731.0,907881.0623788268,8.0,9.2,159391.0,5814.0,0
Rent,10+ years,0.0,475618.0,0.0,50.0,0.0,debt consolidation,Short Term,309606.0,682.0,527212.0,7.0,17.0,34409.0,10588.0,0
Rent,< 1 year,0.0,421784.0,0.0,26.0,0.0,debt consolidation,Short Term,419804.0,742.0,2060816.0,11.0,12.5,246981.0,17860.0,0
Rent,10+ years,0.0,431816.0,1.0,0.0,1.0,debt consolidation,Short Term,130636.0,731.0,1215389.6820061682,8.0,25.5,87647.0,13788.0,1
Home Mortgage,10+ years,0.0,1219570.0,0.0,12.0,0.0,debt consolidation,Short Term,128414.0,731.0,1065793.9272513713,13.0,14.9,412870.0,8685.0,0
Own Home,10+ years,0.0,315326.0,0.0,0.0,0.0,debt consolidation,Short Term,123904.0,727.0,1170590.0,10.0,30.0,148143.0,4756.0,0
Home Mortgage,3 years,0.0,160358.0,1.0,26.0,1.0,debt consolidation,Long Term,309606.0,672.0,1250067.0,10.0,16.6,121448.0,30939.0,0
Rent,10+ years,0.0,411114.0,0.0,32.0,0.0,debt consolidation,Short Term,79662.0,645.0,2372397.0,8.0,20.6,276944.0,16009.0,0
Own Home,3 years,0.0,729190.0,0.0,68.0,0.0,debt consolidation,Short Term,245476.0,713.0,630192.0,15.0,10.0,224827.0,17330.0,0
Rent,< 1 year,0.0,193512.0,1.0,49.0,1.0,debt consolidation,Short Term,101508.0,6940.0,556662.0,10.0,16.0,98439.0,12015.0,1
Rent,10+ years,0.0,351516.0,0.0,52.0,0.0,buy house,Short Term,309606.0,744.0,1390306.0,7.0,23.9,208449.0,9755.0,0
Rent,2 years,0.0,963226.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,747.0,946010.0,10.0,17.0,234593.0,14032.0,0
Rent,2 years,0.0,867548.0,0.0,0.0,0.0,debt consolidation,Short Term,767536.0,711.0,1170590.0,11.0,10.3,280231.0,40151.0,0
Home Mortgage,6 years,0.0,1019304.0,0.0,0.0,0.0,debt consolidation,Short Term,195382.0,731.0,1312444.0,18.0,10.5,388227.0,21108.0,0
Rent,2 years,0.0,430210.0,0.0,35.0,0.0,debt consolidation,Long Term,628760.0,709.0,1357531.0,11.0,18.8,193192.0,24888.0,0
Home Mortgage,5 years,0.0,475618.0,1.0,0.0,1.0,home improvements,Short Term,309056.0,731.0,1785691.7667995025,10.0,26.8,41933.0,39229.0,0
Home Mortgage,2 years,0.0,187110.0,0.0,0.0,0.0,home improvements,Short Term,309606.0,750.0,1616292.0,6.0,20.9,80142.0,15220.0,0
Home Mortgage,7 years,0.0,422884.0,0.0,32.0,0.0,debt consolidation,Short Term,394460.0,734.0,1230193.0,13.0,19.0,301663.0,20913.0,0
Home Mortgage,3 years,0.0,276166.0,0.0,57.0,0.0,other,Short Term,345004.0,731.0,1206403.9766027064,10.0,10.0,208449.0,18467.0,1
Home Mortgage,10+ years,0.0,293766.0,1.0,71.0,1.0,debt consolidation,Short Term,175516.0,731.0,1214608.9181622663,7.0,17.6,149948.0,16009.0,1
Rent,4 years,0.0,121638.0,0.0,0.0,0.0,buy a car,Short Term,121792.0,731.0,1170997.6240786107,10.0,17.0,35416.0,16009.0,1
Home Mortgage,2 years,0.0,698016.0,0.0,0.0,0.0,debt consolidation,Long Term,531652.0,6650.0,1511640.0,8.0,18.5,578112.9999999999,15116.0,1
Rent,3 years,0.0,1440164.0,1.0,0.0,1.0,buy house,Long Term,451000.0,707.0,2531750.0,10.0,26.5,349505.0,33335.0,0
Rent,10+ years,0.0,416592.0,0.0,57.0,0.0,debt consolidation,Short Term,328724.0,742.0,1211250.0,10.0,27.9,332785.0,10599.0,0
Rent,1 year,0.0,291082.0,0.0,32.0,0.0,debt consolidation,Short Term,309606.0,743.0,857660.0,6.0,19.7,236816.0,16009.0,0
Home Mortgage,10+ years,0.0,768438.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,737.0,1918430.0,7.0,15.1,597930.0,17905.0,0
Rent,4 years,0.0,664752.0,0.0,0.0,0.0,business loan,Long Term,589688.0,666.0,1317897.0,18.0,16.2,493715.0,24601.0,1
Rent,2 years,0.0,687896.0,0.0,57.0,0.0,debt consolidation,Short Term,268246.0,738.0,1969198.0,13.0,17.4,295868.0,28061.0,0
Home Mortgage,10+ years,0.0,450516.0,0.0,0.0,0.0,debt consolidation,Short Term,443564.0,748.0,1762155.0,7.0,25.6,288306.0,25404.0,0
Rent,2 years,0.0,301158.0,0.0,37.0,0.0,debt consolidation,Short Term,142912.0,731.0,913097.0092533006,7.0,9.5,123291.00000000001,6148.0,1
Own Home,8 years,0.0,752400.0,0.0,0.0,0.0,debt consolidation,Short Term,84150.0,731.0,977101.3957047476,9.0,19.0,160512.0,5202.0,0
Home Mortgage,10+ years,0.0,1040072.0,0.0,58.0,0.0,debt consolidation,Long Term,440880.0,698.0,1445216.0,11.0,21.0,689852.0,23725.0,0
Home Mortgage,5 years,0.0,1479060.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,750.0,1382326.0,13.0,20.5,169898.0,16357.0,0
Home Mortgage,10+ years,0.0,424512.0,0.0,36.0,0.0,debt consolidation,Long Term,359458.0,7190.0,1164168.0,10.0,16.3,161310.0,21149.0,1
Home Mortgage,10+ years,0.0,232782.0,1.0,0.0,1.0,debt consolidation,Long Term,296604.0,731.0,1271280.2924736429,12.0,18.9,127870.0,19036.0,1
Home Mortgage,6 years,0.0,649440.0,0.0,0.0,0.0,debt consolidation,Short Term,435644.0,728.0,1599021.0,11.0,19.9,185098.0,26650.0,0
Rent,2 years,0.0,314028.0,0.0,0.0,0.0,debt consolidation,Long Term,329582.0,732.0,2504732.0,10.0,28.8,230261.0,6011.0,0
Own Home,10+ years,0.0,787688.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,735.0,763724.0,16.0,17.0,170753.0,12856.0,0
Home Mortgage,5 years,1.0,1550340.0,1.0,46.0,0.0,debt consolidation,Short Term,538186.0,749.0,1338588.0,10.0,18.2,301264.0,25545.0,1
Home Mortgage,10+ years,0.0,1132714.0,0.0,18.0,0.0,debt consolidation,Short Term,395010.0,718.0,952622.0,18.0,20.0,214244.0,18259.0,0
Rent,10+ years,0.0,199122.0,0.0,0.0,0.0,debt consolidation,Short Term,221320.0,732.0,875425.0,7.0,9.8,126236.0,4494.0,0
Rent,3 years,0.0,349492.0,0.0,18.0,0.0,debt consolidation,Short Term,470272.0,742.0,1170590.0,8.0,13.0,280098.0,18093.0,0
Home Mortgage,10+ years,0.0,749166.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,741.0,703494.0,12.0,23.0,313804.0,9966.0,0
Home Mortgage,2 years,0.0,839410.0,0.0,32.0,0.0,debt consolidation,Long Term,601436.0,7180.0,2448758.0,11.0,21.8,609691.0,27548.0,1
Rent,3 years,0.0,614768.0,0.0,0.0,0.0,other,Short Term,324390.0,725.0,1400775.0,6.0,13.6,83353.0,10121.0,0
Rent,< 1 year,0.0,412060.0,0.0,33.0,0.0,debt consolidation,Short Term,199210.0,733.0,974909.0,12.0,15.4,133456.0,10643.0,0
Rent,7 years,0.0,727100.0,0.0,23.0,0.0,other,Short Term,348524.0,7310.0,1918810.0,15.0,16.7,292619.0,17269.0,1
Own Home,10+ years,0.0,359722.0,0.0,0.0,0.0,home improvements,Short Term,153538.0,731.0,1026988.3626520849,10.0,16.2,208449.0,8145.0,0
Rent,2 years,0.0,524040.0,0.0,0.0,0.0,debt consolidation,Short Term,214654.0,730.0,667375.0,7.0,11.7,318611.0,9510.0,1
Rent,2 years,0.0,275572.0,1.0,0.0,1.0,debt consolidation,Short Term,115016.0,748.0,1938190.0,11.0,13.6,58064.0,8916.0,0
Home Mortgage,2 years,0.0,628650.0,1.0,0.0,0.0,debt consolidation,Short Term,315524.0,731.0,1334333.6291670627,12.0,15.9,260053.0,21588.0,0
Home Mortgage,4 years,0.0,820204.0,0.0,0.0,0.0,debt consolidation,Long Term,555610.0,738.0,2226477.0,18.0,18.7,393148.0,31356.0,0
Home Mortgage,6 years,0.0,634084.0,0.0,8.0,0.0,other,Short Term,309606.0,691.0,1084995.0,16.0,17.0,386061.0,26673.0,0
Home Mortgage,10+ years,0.0,919380.0,0.0,8.0,0.0,debt consolidation,Short Term,768240.0,715.0,1170590.0,11.0,19.8,208449.0,35827.0,0
Rent,8 years,0.0,506462.0,0.0,30.0,0.0,debt consolidation,Long Term,671946.0,731.0,1362455.3612333706,10.0,20.4,382280.0,19467.0,1
Rent,< 1 year,0.0,522786.0,0.0,46.0,0.0,debt consolidation,Short Term,352946.0,703.0,855646.0,6.0,17.0,284886.0,21819.0,1
Rent,10+ years,0.0,854942.0,0.0,44.0,0.0,debt consolidation,Long Term,397474.0,723.0,1029800.0,18.0,31.6,387638.0,11671.0,0
Home Mortgage,5 years,0.0,730730.0,0.0,0.0,0.0,debt consolidation,Short Term,587004.0,723.0,1312577.0,11.0,11.399999999999999,321214.0,21986.0,0
Rent,1 year,0.0,157542.0,0.0,55.0,0.0,debt consolidation,Short Term,309606.0,695.0,1170590.0,8.0,25.5,208449.0,16009.0,0
Home Mortgage,1 year,0.0,836044.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,745.0,2259252.0,10.0,14.5,234669.0,34454.0,0
Home Mortgage,10+ years,0.0,233156.0,1.0,15.0,0.0,debt consolidation,Short Term,106590.0,727.0,1342502.0,10.0,19.4,155838.0,26738.0,1
Home Mortgage,2 years,0.0,809050.0,0.0,0.0,0.0,debt consolidation,Short Term,153560.0,731.0,1102916.1528742309,16.0,10.7,299744.0,13630.0,0
Own Home,1 year,0.0,747362.0,1.0,0.0,1.0,debt consolidation,Short Term,431860.0,731.0,1184942.3251310957,10.0,27.3,366605.0,9122.0,0
Home Mortgage,2 years,0.0,696696.0,0.0,32.0,0.0,debt consolidation,Short Term,456918.0,740.0,2348875.0,12.0,17.8,306261.0,14661.0,0
Home Mortgage,10+ years,0.0,734426.0,1.0,0.0,1.0,debt consolidation,Short Term,309606.0,726.0,1030446.0,10.0,26.9,570855.0,12623.0,0
Rent,8 years,0.0,374946.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,737.0,823878.0,10.0,9.5,202388.0,11672.0,0
Home Mortgage,1 year,0.0,930600.0,0.0,0.0,0.0,debt consolidation,Long Term,467874.0,709.0,808469.0,10.0,10.2,475798.0,20953.0,0
Own Home,10+ years,0.0,1447006.0,1.0,0.0,1.0,debt consolidation,Long Term,607310.0,710.0,1170590.0,10.0,28.4,208449.0,16009.0,1
Rent,4 years,0.0,512204.0,0.0,0.0,0.0,debt consolidation,Short Term,194326.0,7130.0,969627.0,6.0,10.2,370690.0,18261.0,1
Rent,< 1 year,0.0,311652.0,0.0,0.0,0.0,debt consolidation,Short Term,134574.0,7300.0,774820.0,11.0,12.7,187872.0,4378.0,1
Home Mortgage,10+ years,0.0,153142.0,1.0,0.0,1.0,home improvements,Short Term,221826.0,731.0,1261910.6347148637,11.0,15.6,104880.0,19989.0,1
Home Mortgage,6 years,0.0,726220.0,0.0,0.0,0.0,debt consolidation,Short Term,110396.0,748.0,647387.0,8.0,15.2,336167.0,12257.0,1
Home Mortgage,10+ years,0.0,475618.0,0.0,32.0,0.0,debt consolidation,Long Term,751058.0,731.0,1683220.9968999736,15.0,25.7,208449.0,34183.0,0
Home Mortgage,10+ years,0.0,1030656.0,0.0,44.0,0.0,debt consolidation,Short Term,261228.0,747.0,2350072.0,16.0,18.5,172691.0,38854.0,1
Home Mortgage,10+ years,0.0,530508.0,0.0,8.0,0.0,debt consolidation,Short Term,337172.0,734.0,1485800.0,8.0,18.0,267121.0,7701.0,0
Home Mortgage,10+ years,0.0,235466.0,0.0,0.0,0.0,other,Short Term,309606.0,699.0,984732.0,12.0,27.4,190133.0,7123.0,0
Home Mortgage,3 years,0.0,582846.0,0.0,46.0,0.0,debt consolidation,Long Term,525778.0,734.0,1210889.0,13.0,21.0,361931.0,16145.0,0
Rent,7 years,0.0,475618.0,0.0,15.0,0.0,debt consolidation,Short Term,208318.0,712.0,602965.0,8.0,20.5,208449.0,9999.0,0
Home Mortgage,10+ years,0.0,723338.0,0.0,0.0,0.0,medical bills,Short Term,321992.0,720.0,1445995.0,16.0,15.1,526623.0,28317.0,1
Home Mortgage,5 years,0.0,1455102.0,0.0,46.0,0.0,debt consolidation,Short Term,601524.0,740.0,2337741.0,19.0,28.1,629603.0,33897.0,0
Home Mortgage,2 years,0.0,352660.0,0.0,39.0,0.0,debt consolidation,Short Term,315282.0,7250.0,813086.0,19.0,21.1,226898.0,15855.0,1
Home Mortgage,10+ years,0.0,482064.0,0.0,26.0,0.0,debt consolidation,Short Term,358688.0,731.0,1413974.5139739942,16.0,12.4,293094.0,26753.0,0
Rent,3 years,0.0,352000.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,740.0,868490.0,14.0,12.8,212800.0,15503.0,0
Home Mortgage,1 year,0.0,294030.0,0.0,9.0,0.0,home improvements,Short Term,145838.0,738.0,610679.0,16.0,20.0,115292.0,9160.0,1
Own Home,9 years,0.0,475618.0,0.0,0.0,0.0,other,Long Term,224048.0,665.0,967480.0,15.0,28.5,208449.0,27492.0,0
Rent,2 years,0.0,740630.0,0.0,45.0,0.0,debt consolidation,Short Term,555962.0,684.0,1213644.0,19.0,14.0,425353.0,14665.0,0
Home Mortgage,9 years,0.0,200552.0,0.0,14.0,0.0,debt consolidation,Short Term,675400.0,731.0,1727394.7567669821,10.0,17.0,131290.0,39528.0,0
Rent,4 years,0.0,144254.0,1.0,8.0,1.0,moving,Short Term,309606.0,734.0,596163.0,8.0,16.8,70262.0,12668.0,0
Rent,1 year,0.0,560802.0,0.0,72.0,0.0,debt consolidation,Short Term,182116.0,737.0,1170590.0,13.0,11.0,129808.0,6785.0,1
Rent,2 years,0.0,388542.0,0.0,0.0,0.0,debt consolidation,Long Term,434280.0,731.0,1122081.439171692,14.0,15.7,183901.0,13432.0,0
Own Home,10+ years,0.0,321442.0,1.0,0.0,1.0,debt consolidation,Short Term,218416.0,744.0,905426.0,9.0,14.0,114931.0,3946.0,0
Home Mortgage,10+ years,0.0,255156.0,0.0,64.0,0.0,debt consolidation,Long Term,309606.0,726.0,2395197.0,6.0,16.9,221673.0,15449.0,0
Rent,8 years,0.0,774092.0,0.0,32.0,0.0,business loan,Short Term,77198.0,731.0,857147.0,10.0,11.0,129029.0,10714.0,1
Own Home,4 years,0.0,128656.0,0.0,29.0,0.0,debt consolidation,Long Term,246576.0,724.0,911259.0,13.0,17.6,31559.0,9872.0,0
Home Mortgage,10+ years,0.0,1439548.0,0.0,57.0,0.0,debt consolidation,Short Term,613712.0,711.0,1170590.0,13.0,23.0,550753.0,20416.0,0
Home Mortgage,8 years,0.0,169224.0,0.0,32.0,0.0,debt consolidation,Short Term,101068.0,706.0,1129037.0,6.0,28.1,79362.99999999997,5429.0,0
Home Mortgage,7 years,0.0,988350.0,0.0,41.0,0.0,home improvements,Short Term,309606.0,750.0,1636622.0,10.0,27.7,208449.0,10147.0,0
Rent,8 years,0.0,187660.0,0.0,32.0,0.0,debt consolidation,Short Term,141966.0,699.0,1170590.0,7.0,10.100000000000001,69692.0,6625.0,0
Home Mortgage,2 years,0.0,115148.0,0.0,0.0,0.0,debt consolidation,Short Term,110770.0,731.0,924092.8305384931,10.0,10.3,81434.00000000003,7244.0,0
Home Mortgage,8 years,0.0,1240426.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,738.0,1414892.0,10.0,15.2,325660.0,33839.0,0
Rent,5 years,0.0,335060.0,0.0,36.0,0.0,debt consolidation,Short Term,176902.0,748.0,954845.0,8.0,17.9,208449.0,9787.0,0
Home Mortgage,10+ years,0.0,846758.0,0.0,32.0,0.0,debt consolidation,Long Term,751608.0,646.0,2781885.0,10.0,27.3,610622.0,16009.0,1
Home Mortgage,6 years,0.0,1094302.0,0.0,0.0,0.0,debt consolidation,Long Term,348722.0,715.0,2817852.0,9.0,19.0,208449.0,30057.0,0
Own Home,10+ years,0.0,608806.0,0.0,32.0,0.0,debt consolidation,Short Term,322938.0,731.0,1428253.9055580082,10.0,18.1,340176.0,23707.0,0
Home Mortgage,< 1 year,0.0,579348.0,0.0,0.0,0.0,debt consolidation,Long Term,304018.0,731.0,1316250.4885520178,10.0,11.8,267178.0,21990.0,0
Home Mortgage,1 year,0.0,761618.0,0.0,0.0,0.0,debt consolidation,Long Term,653004.0,731.0,1839203.6363857356,10.0,27.0,551874.0,36129.0,1
Rent,2 years,0.0,475618.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,747.0,1170590.0,10.0,22.9,208449.0,16009.0,0
Home Mortgage,10+ years,0.0,509806.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,746.0,1378260.0,8.0,16.8,259331.0,10659.0,0
Own Home,2 years,0.0,347622.0,0.0,0.0,0.0,debt consolidation,Short Term,288816.0,717.0,569392.0,7.0,17.0,202046.0,11625.0,1
Home Mortgage,3 years,0.0,656920.0,0.0,0.0,0.0,other,Long Term,668184.0,643.0,1538848.0,8.0,11.2,342114.0,20005.0,0
Home Mortgage,< 1 year,0.0,487498.0,0.0,0.0,0.0,debt consolidation,Short Term,194964.0,731.0,1360270.1833360696,6.0,18.5,324178.0,20082.0,0
Own Home,3 years,0.0,750200.0,0.0,70.0,0.0,debt consolidation,Short Term,309606.0,744.0,797392.0,12.0,18.5,276659.0,13356.0,0
Own Home,5 years,0.0,821040.0,0.0,69.0,0.0,debt consolidation,Short Term,476256.0,7460.0,1845052.0,8.0,22.4,208468.0,13161.0,1
Home Mortgage,6 years,0.0,1129810.0,0.0,0.0,0.0,debt consolidation,Short Term,583418.0,744.0,2687303.0,12.0,25.5,208449.0,39638.0,0
Rent,4 years,0.0,475618.0,0.0,0.0,0.0,debt consolidation,Short Term,99396.0,714.0,663841.0,7.0,17.0,85234.0,10068.0,0
Rent,5 years,0.0,547250.0,0.0,53.0,0.0,debt consolidation,Short Term,405262.0,731.0,1118991.6785586975,15.0,11.5,169670.0,15240.0,0
Rent,6 years,0.0,475618.0,0.0,0.0,0.0,debt consolidation,Short Term,108944.0,638.0,836342.0,10.0,12.599999999999998,59355.99999999997,16009.0,1
Rent,1 year,0.0,475618.0,0.0,32.0,0.0,debt consolidation,Short Term,788634.0,7180.0,1170590.0,17.0,19.4,208449.0,16009.0,1
Home Mortgage,7 years,0.0,184206.0,0.0,11.0,0.0,debt consolidation,Short Term,199892.0,731.0,1469230.0857346253,11.0,11.0,91314.0,31062.0,0
Rent,2 years,0.0,1616010.0,0.0,0.0,0.0,debt consolidation,Long Term,546304.0,732.0,1070080.0,14.0,19.7,654550.0,20082.0,0
Home Mortgage,9 years,0.0,156794.0,0.0,36.0,0.0,debt consolidation,Short Term,156838.0,723.0,904362.0,7.0,18.7,94924.0,11003.0,0
Own Home,10+ years,0.0,380534.0,0.0,10.0,0.0,debt consolidation,Long Term,217316.0,717.0,844569.0,12.0,21.2,74613.0,7390.0,0
Home Mortgage,10+ years,0.0,324918.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,746.0,1299809.0,7.0,16.0,128516.0,9889.0,0
